"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","FINANCIAL_SECTOR","UNIT_MEASURE","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","DERIVATION_TYPE","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","FINANCIAL_SECTOR_LABEL","UNIT_MEASURE_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","DERIVATION_TYPE_LABEL"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q1","62.8844166048213","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q2","62.53071739592845","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q3","62.49954196493931","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023-Q4","62.70549169769542","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q1","64.14483907180409","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q2","63.95800447792696","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q3","63.96164933416653","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024-Q4","63.60410482590198","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q1","61.39603053623198","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q2","61.28932306672472","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q3","60.92032875992751","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025-Q4","60.164823068066","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2026-Q1","60.17523403683272","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2008","33.93014865731982","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2009","44.65354668075258","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2010","43.37543078192647","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011","41.41210048185607","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012","38.15628464781015","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013","33.38539815820192","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2014","35.47891385053951","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015","32.8911662117734","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016","37.80999229090208","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017","36.23061563440232","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018","36.00033471820539","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019","37.04200813441769","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020","38.80076215523978","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021","35.51926505701568","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022","36.4361367666241","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2023","32.86288746193961","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2024","28.58679165037578","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","A","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2025","29.27183165588251","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Annual","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2008-Q4","33.93014865731982","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2009-Q4","44.65354668075258","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2010-Q4","43.37543078192647","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011-Q2","40.32020945886801","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011-Q4","41.41210048185607","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012-Q2","37.4684394902885","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012-Q4","38.15628464781015","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013-Q2","33.11879916004857","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013-Q4","33.38539815820192","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","FRA","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2014-Q4","35.47891385053951","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","France","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
